type,repository_name,repository_url,actor_attributes_login,created_at,repository_created_at
FollowEvent,,,davidwhogg,2012-04-17 00:44:50,
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 00:54:08,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 00:54:08,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 00:54:08,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 01:46:27,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 01:46:27,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 01:46:27,2011-06-09 23:59:29
CreateEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:51:48,2012-04-17 09:51:46
CreateEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:51:48,2012-04-17 09:51:46
CreateEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:51:48,2012-04-17 09:51:46
CreateEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:52:11,2012-04-17 09:51:46
CreateEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:52:11,2012-04-17 09:51:46
CreateEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:52:11,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:54:02,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:54:02,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:54:02,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:55:09,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:55:09,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 09:55:09,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 10:00:29,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 10:00:29,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-17 10:00:29,2012-04-17 09:51:46
WatchEvent,cosmology,https://github.com/esheldon/cosmology,parejkoj,2012-04-17 13:38:28,2011-03-30 14:10:29
WatchEvent,cosmology,https://github.com/esheldon/cosmology,parejkoj,2012-04-17 13:38:28,2011-03-30 14:10:29
WatchEvent,cosmology,https://github.com/esheldon/cosmology,parejkoj,2012-04-17 13:38:28,2011-03-30 14:10:29
PushEvent,SloanAtlas,https://github.com/davidwhogg/SloanAtlas,davidwhogg,2012-04-17 13:49:13,2012-03-17 16:17:55
PushEvent,SloanAtlas,https://github.com/davidwhogg/SloanAtlas,davidwhogg,2012-04-17 13:49:13,2012-03-17 16:17:55
PushEvent,SloanAtlas,https://github.com/davidwhogg/SloanAtlas,davidwhogg,2012-04-17 13:49:13,2012-03-17 16:17:55
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 14:00:54,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 14:00:54,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 14:00:54,2011-06-09 23:59:29
IssueCommentEvent,astropy-website,https://github.com/astropy/astropy-website,kbarbary,2012-04-17 14:56:56,2012-04-11 22:00:17
IssueCommentEvent,astropy-website,https://github.com/astropy/astropy-website,kbarbary,2012-04-17 14:56:56,2012-04-11 22:00:17
IssueCommentEvent,astropy-website,https://github.com/astropy/astropy-website,kbarbary,2012-04-17 14:56:56,2012-04-11 22:00:17
IssueCommentEvent,astropy-website,https://github.com/astropy/astropy-website,kbarbary,2012-04-17 15:05:38,2012-04-11 22:00:17
IssueCommentEvent,astropy-website,https://github.com/astropy/astropy-website,kbarbary,2012-04-17 15:05:38,2012-04-11 22:00:17
IssueCommentEvent,astropy-website,https://github.com/astropy/astropy-website,kbarbary,2012-04-17 15:05:38,2012-04-11 22:00:17
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 17:35:57,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 17:35:57,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-17 17:35:57,2011-06-09 23:59:29
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-17 18:04:09,2012-01-29 03:20:17
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-17 18:04:09,2012-01-29 03:20:17
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-17 18:04:09,2012-01-29 03:20:17
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-17 21:28:03,2012-01-29 03:20:17
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-17 21:28:03,2012-01-29 03:20:17
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-17 21:28:03,2012-01-29 03:20:17
CreateEvent,photutils,https://github.com/kbarbary/photutils,kbarbary,2012-04-17 22:24:44,2012-03-13 21:51:31
CreateEvent,photutils,https://github.com/kbarbary/photutils,kbarbary,2012-04-17 22:24:44,2012-03-13 21:51:31
CreateEvent,photutils,https://github.com/kbarbary/photutils,kbarbary,2012-04-17 22:24:44,2012-03-13 21:51:31
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-17 22:37:14,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-17 22:37:14,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-17 22:37:14,2011-10-25 02:39:28
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 06:07:02,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 06:07:02,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 06:07:02,2011-06-09 23:59:29
PushEvent,scikit-learn,https://github.com/glouppe/scikit-learn,glouppe,2012-04-18 07:02:05,2011-07-14 13:04:06
PushEvent,scikit-learn,https://github.com/glouppe/scikit-learn,glouppe,2012-04-18 07:02:05,2011-07-14 13:04:06
PushEvent,scikit-learn,https://github.com/glouppe/scikit-learn,glouppe,2012-04-18 07:02:05,2011-07-14 13:04:06
PushEvent,SDA,https://github.com/PierreGts/SDA,glouppe,2012-04-18 08:57:19,2012-01-05 08:56:00
PushEvent,SDA,https://github.com/PierreGts/SDA,glouppe,2012-04-18 08:57:19,2012-01-05 08:56:00
PushEvent,SDA,https://github.com/PierreGts/SDA,glouppe,2012-04-18 08:57:19,2012-01-05 08:56:00
PushEvent,SDA,https://github.com/PierreGts/SDA,glouppe,2012-04-18 12:57:40,2012-01-05 08:56:00
PushEvent,SDA,https://github.com/PierreGts/SDA,glouppe,2012-04-18 12:57:40,2012-01-05 08:56:00
PushEvent,SDA,https://github.com/PierreGts/SDA,glouppe,2012-04-18 12:57:40,2012-01-05 08:56:00
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 14:19:35,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 14:19:35,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 14:19:35,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 14:44:28,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 14:44:28,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-18 14:44:28,2011-06-09 23:59:29
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-18 15:51:28,2011-07-21 01:33:49
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-18 15:51:28,2011-07-21 01:33:49
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-18 15:51:28,2011-07-21 01:33:49
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-18 16:35:29,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-18 16:35:29,2012-04-17 09:51:46
PushEvent,Imaging,https://github.com/eggplantbren/Imaging,eggplantbren,2012-04-18 16:35:29,2012-04-17 09:51:46
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-18 17:23:42,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-18 17:23:42,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-18 17:23:42,2011-10-25 02:39:28
PushEvent,CensoredData,https://github.com/davidwhogg/CensoredData,davidwhogg,2012-04-18 20:22:44,2012-04-09 22:06:46
PushEvent,CensoredData,https://github.com/davidwhogg/CensoredData,davidwhogg,2012-04-18 20:22:44,2012-04-09 22:06:46
PushEvent,CensoredData,https://github.com/davidwhogg/CensoredData,davidwhogg,2012-04-18 20:22:44,2012-04-09 22:06:46
PushEvent,LuckyImaging,https://github.com/davidwhogg/LuckyImaging,davidwhogg,2012-04-18 20:23:21,2012-04-04 10:33:58
PushEvent,LuckyImaging,https://github.com/davidwhogg/LuckyImaging,davidwhogg,2012-04-18 20:23:21,2012-04-04 10:33:58
PushEvent,LuckyImaging,https://github.com/davidwhogg/LuckyImaging,davidwhogg,2012-04-18 20:23:21,2012-04-04 10:33:58
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-19 00:47:06,2012-01-29 03:20:17
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-19 00:47:06,2012-01-29 03:20:17
PushEvent,CameraModel,https://github.com/davidwhogg/CameraModel,davidwhogg,2012-04-19 00:47:06,2012-01-29 03:20:17
CreateEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:09:39,2012-04-19 03:09:38
CreateEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:09:39,2012-04-19 03:09:38
CreateEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:09:39,2012-04-19 03:09:38
CreateEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:10:16,2012-04-19 03:09:38
CreateEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:10:16,2012-04-19 03:09:38
CreateEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:10:16,2012-04-19 03:09:38
PushEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:13:00,2012-04-19 03:09:38
PushEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:13:00,2012-04-19 03:09:38
PushEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:13:00,2012-04-19 03:09:38
PushEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:13:32,2012-04-19 03:09:38
PushEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:13:32,2012-04-19 03:09:38
PushEvent,pyfsps,https://github.com/dfm/pyfsps,dfm,2012-04-19 03:13:32,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 03:23:11,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 03:23:11,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 03:23:11,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:18:59,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:18:59,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:18:59,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:20:28,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:20:28,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:20:28,2012-04-19 03:09:38
FollowEvent,,,dfm,2012-04-19 15:20:54,
FollowEvent,,,dfm,2012-04-19 15:20:54,
FollowEvent,,,dfm,2012-04-19 15:20:54,
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:49:50,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:49:50,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 15:49:50,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:39:19,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:39:19,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:39:19,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:48:32,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:48:32,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:48:32,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:49:23,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:49:23,2012-04-19 03:09:38
PushEvent,python-fsps,https://github.com/dfm/python-fsps,dfm,2012-04-19 19:49:23,2012-04-19 03:09:38
PushEvent,Tractor,https://github.com/davidwhogg/Tractor,davidwhogg,2012-04-19 20:28:44,2012-04-03 12:55:34
PushEvent,Tractor,https://github.com/davidwhogg/Tractor,davidwhogg,2012-04-19 20:28:44,2012-04-03 12:55:34
PushEvent,Tractor,https://github.com/davidwhogg/Tractor,davidwhogg,2012-04-19 20:28:44,2012-04-03 12:55:34
PushEvent,Distributions,https://github.com/eggplantbren/Distributions,eggplantbren,2012-04-19 23:48:25,2012-04-16 17:37:52
PushEvent,Distributions,https://github.com/eggplantbren/Distributions,eggplantbren,2012-04-19 23:48:25,2012-04-16 17:37:52
PushEvent,Distributions,https://github.com/eggplantbren/Distributions,eggplantbren,2012-04-19 23:48:25,2012-04-16 17:37:52
PushEvent,Distributions,https://github.com/eggplantbren/Distributions,eggplantbren,2012-04-19 23:57:18,2012-04-16 17:37:52
PushEvent,Distributions,https://github.com/eggplantbren/Distributions,eggplantbren,2012-04-19 23:57:18,2012-04-16 17:37:52
PushEvent,Distributions,https://github.com/eggplantbren/Distributions,eggplantbren,2012-04-19 23:57:18,2012-04-16 17:37:52
CreateEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:37:53,2012-03-26 21:49:05
CreateEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:37:53,2012-03-26 21:49:05
CreateEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:37:53,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:49:21,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:49:21,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:49:21,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:56:52,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:56:52,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 00:56:52,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:09:08,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:09:08,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:09:08,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:11:15,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:11:15,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:11:15,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:18:41,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:18:41,2012-03-26 21:49:05
PushEvent,Star-Field,https://github.com/dfm/Star-Field,eggplantbren,2012-04-20 01:18:41,2012-03-26 21:49:05
CreateEvent,astropy,https://github.com/kbarbary/astropy,kbarbary,2012-04-20 06:22:09,2011-10-21 01:53:51
CreateEvent,astropy,https://github.com/kbarbary/astropy,kbarbary,2012-04-20 06:22:09,2011-10-21 01:53:51
CreateEvent,astropy,https://github.com/kbarbary/astropy,kbarbary,2012-04-20 06:22:09,2011-10-21 01:53:51
CreateEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:30:29,2012-04-20 06:30:28
CreateEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:30:29,2012-04-20 06:30:28
CreateEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:30:29,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:36:20,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:36:20,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:36:20,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:48:33,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:48:33,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 06:48:33,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 07:14:54,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 07:14:54,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 07:14:54,2012-04-20 06:30:28
PullRequestEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 07:23:42,2011-07-21 01:33:49
PullRequestEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 07:23:42,2011-07-21 01:33:49
PullRequestEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 07:23:42,2011-07-21 01:33:49
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 13:02:23,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 13:02:23,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 13:02:23,2012-03-09 18:06:08
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 14:00:43,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 14:00:43,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 14:00:43,2011-06-09 23:59:29
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:11:40,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:11:40,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:11:40,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:13:35,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:13:35,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:13:35,2012-03-09 18:06:08
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 14:24:18,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 14:24:18,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 14:24:18,2011-06-09 23:59:29
PushEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:40:54,2012-03-09 18:06:08
PushEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:40:54,2012-03-09 18:06:08
PushEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:40:54,2012-03-09 18:06:08
PushEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:43:38,2012-03-09 18:06:08
PushEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:43:38,2012-03-09 18:06:08
PushEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 14:43:38,2012-03-09 18:06:08
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 15:08:20,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 15:08:20,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 15:08:20,2011-06-09 23:59:29
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 17:50:41,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 17:50:41,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 17:50:41,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 17:52:00,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 17:52:00,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-20 17:52:00,2012-03-09 18:06:08
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 18:26:05,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 18:26:05,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 18:26:05,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 18:40:07,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 18:40:07,2012-04-20 06:30:28
PushEvent,kbarbary.github.com,https://github.com/kbarbary/kbarbary.github.com,kbarbary,2012-04-20 18:40:07,2012-04-20 06:30:28
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 19:25:00,2011-07-21 01:33:49
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 19:25:00,2011-07-21 01:33:49
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 19:25:00,2011-07-21 01:33:49
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 19:42:30,2011-07-21 01:33:49
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 19:42:30,2011-07-21 01:33:49
IssueCommentEvent,astropy,https://github.com/astropy/astropy,kbarbary,2012-04-20 19:42:30,2011-07-21 01:33:49
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-20 19:47:28,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-20 19:47:28,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-20 19:47:28,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-20 20:46:38,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-20 20:46:38,2011-10-25 02:39:28
IssueCommentEvent,photutils,https://github.com/astropy/photutils,kbarbary,2012-04-20 20:46:38,2011-10-25 02:39:28
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 21:32:09,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 21:32:09,2011-06-09 23:59:29
PushEvent,Stripe82,https://github.com/dfm/Stripe82,dfm,2012-04-20 21:32:09,2011-06-09 23:59:29
WatchEvent,exoplanet,https://github.com/dfm/exoplanet,davidwhogg,2012-04-21 09:24:33,2012-03-07 19:28:16
WatchEvent,exoplanet,https://github.com/dfm/exoplanet,davidwhogg,2012-04-21 09:24:33,2012-03-07 19:28:16
WatchEvent,exoplanet,https://github.com/dfm/exoplanet,davidwhogg,2012-04-21 09:24:33,2012-03-07 19:28:16
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-21 12:38:26,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-21 12:38:26,2012-03-09 18:06:08
GollumEvent,Pangloss,https://github.com/drphilmarshall/Pangloss,drphilmarshall,2012-04-21 12:38:26,2012-03-09 18:06:08
PushEvent,LuckyImaging,https://github.com/davidwhogg/LuckyImaging,davidwhogg,2012-04-21 15:26:57,2012-04-04 10:33:58
